Price,Manufacturer,Model,Horse Power,Mileage,Transmission,Fuel,Posting Month,Posting Year,Age,country_of_origin
15700.0,DACIA,LOGAN,6.0,259000.0,Manual,Diesel,July,2023,12,Romania
25500.0,DACIA,DOKKER,6.0,180000.0,Manual,Diesel,June,2023,7,Romania
27000.0,DACIA,DOKKER,6.0,138000.0,Manual,Diesel,June,2023,6,Romania
36000.0,DACIA,DOKKER,5.0,60000.0,Manual,Diesel,May,2023,5,Romania
41000.0,DACIA,SANDERO,5.0,53000.0,Manual,Gasoline,May,2023,8,Romania
27000.0,DACIA,DOKKER,6.0,140000.0,Manual,Diesel,May,2023,6,Romania
36000.0,DACIA,DOKKER,6.0,59000.0,Manual,Diesel,May,2023,5,Romania
18000.0,DACIA,DOKKER,6.0,310000.0,Manual,Diesel,March,2023,8,Romania
21500.0,DACIA,DOKKER,7.0,250000.0,Manual,Diesel,March,2023,8,Romania
33000.0,DACIA,LOGAN,5.0,135000.0,Manual,Gasoline,April,2023,5,Romania
14800.0,DACIA,LOGAN,6.0,330000.0,Manual,Diesel,May,2023,13,Romania
46500.0,DACIA,SANDERO,6.0,60000.0,Manual,Gasoline,April,2023,5,Romania
34500.0,DACIA,DOKKER,6.0,108000.0,Manual,Diesel,April,2023,4,Romania
36000.0,DACIA,DOKKER,6.0,59000.0,Manual,Diesel,April,2023,5,Romania
16000.0,DACIA,LOGAN,6.0,330000.0,Manual,Diesel,April,2023,13,Romania
25500.0,DACIA,DOKKER,6.0,150000.0,Manual,Diesel,March,2023,4,Romania
16000.0,DACIA,LOGAN,6.0,270000.0,Manual,Diesel,February,2023,13,Romania
16800.0,DACIA,LOGAN,4.0,286000.0,Manual,Diesel,November,2022,12,Romania
37000.0,DACIA,DUSTER,5.0,216000.0,Manual,Diesel,November,2022,13,Romania
24500.0,DACIA,DOKKER,6.0,262500.0,Manual,Diesel,December,2022,10,Romania
21000.0,DACIA,DOKKER,6.0,193000.0,Manual,Diesel,December,2022,10,Romania
56000.0,DACIA,SANDERO,6.0,36746.0,Automatic,Gasoline,February,2024,5,Romania
48500.0,DACIA,DOKKER VAN,5.0,160000.0,Manual,Diesel,February,2024,6,Romania
27000.0,DACIA,DOKKER VAN,6.0,190000.0,Manual,Diesel,February,2024,7,Romania
25500.0,DACIA,DOKKER VAN,6.0,325000.0,Manual,Diesel,February,2024,8,Romania
30000.0,DACIA,DOKKER VAN,6.0,128000.0,Manual,Diesel,February,2024,6,Romania
35000.0,DACIA,DOKKER VAN,6.0,69000.0,Manual,Diesel,February,2024,6,Romania
14500.0,DACIA,LOGAN,6.0,330000.0,Manual,Diesel,February,2024,12,Romania
20000.0,DACIA,LOGAN,5.0,210000.0,Manual,Hybrid,January,2024,14,Romania
29000.0,DACIA,DOKKER,6.0,158000.0,Manual,Diesel,February,2024,6,Romania
36000.0,DACIA,SANDERO STEPWAY,5.0,149000.0,Manual,Gasoline,February,2024,10,Romania
52400.0,DACIA,DUSTER,7.0,117000.0,Manual,Gasoline,February,2024,7,Romania
30000.0,DACIA,DOKKER VAN,6.0,155000.0,Manual,Diesel,February,2024,5,Romania
28000.0,DACIA,DOKKER VAN,6.0,185000.0,Manual,Diesel,February,2024,5,Romania
43000.0,DACIA,DUSTER,7.0,181000.0,Manual,Gasoline,January,2024,10,Romania
48000.0,DACIA,DUSTER,7.0,93000.0,Manual,Gasoline,January,2024,9,Romania
58500.0,DACIA,SANDERO STEPWAY,5.0,12000.0,Manual,Gasoline,January,2024,3,Romania
30000.0,MAHINDRA,HOVER,5.0,83000.0,Manual,Gasoline,November,2023,6,India
63000.0,MAHINDRA,SCORPION,6.0,1500.0,Manual,Gasoline,November,2023,1,India
15998.0,MAHINDRA,HOVER,7.0,92254.0,Manual,Diesel,November,2023,2,India
33000.0,MAHINDRA,HOVER,4.0,68000.0,Manual,Gasoline,November,2023,3,India
29300.0,MAHINDRA,SCORPION,5.0,70000.0,Manual,Gasoline,November,2023,5,India
33800.0,MAHINDRA,HOVER,5.0,67000.0,Manual,Gasoline,November,2023,4,India
26000.0,MAHINDRA,HOVER,5.0,82000.0,Manual,Gasoline,November,2023,5,India
29800.0,MAHINDRA,HOVER,5.0,63000.0,Manual,Gasoline,November,2023,6,India
31000.0,MAHINDRA,HOVER,5.0,86600.0,Manual,Gasoline,November,2023,4,India
31000.0,MAHINDRA,HOVER,5.0,60000.0,Manual,Gasoline,November,2023,4,India
35000.0,MAHINDRA,HOVER,5.0,58000.0,Manual,Gasoline,November,2023,5,India
35500.0,MAHINDRA,HOVER,5.0,52000.0,Manual,Gasoline,November,2023,3,India
12345.0,MAHINDRA,HOVER,5.0,59000.0,Manual,Gasoline,November,2023,4,India
29500.0,MAHINDRA,HOVER,5.0,63000.0,Manual,Gasoline,November,2023,5,India
24500.0,MAHINDRA,SCORPION,8.0,163000.0,Manual,Diesel,November,2023,9,India
35000.0,MAHINDRA,HOVER,5.0,58000.0,Manual,Gasoline,November,2023,5,India
34000.0,MAHINDRA,SCORPION,8.0,150000.0,Manual,Diesel,November,2023,6,India
31000.0,MAHINDRA,BOLERA,5.0,57000.0,Manual,Gasoline,November,2023,4,India
29000.0,MAHINDRA,BOLERA,5.0,82000.0,Manual,Gasoline,September,2023,5,India
31000.0,MAHINDRA,BOLERA,5.0,91000.0,Manual,Gasoline,May,2023,4,India
32000.0,MAHINDRA,SCORPIO PICK-UP DC,7.0,85000.0,Manual,Diesel,February,2024,4,India
35900.0,MAHINDRA,KUV 100,5.0,26000.0,Manual,Gasoline,February,2024,2,India
40900.0,MAHINDRA,KUV 100,5.0,1000.0,Manual,Gasoline,February,2024,1,India
32000.0,MAHINDRA,KUV 100,5.0,54000.0,Manual,Gasoline,February,2024,5,India
34800.0,MAHINDRA,KUV 100 K8,5.0,21000.0,Manual,Gasoline,February,2024,4,India
36000.0,MAHINDRA,KUV 100,5.0,87000.0,Manual,Gasoline,February,2024,4,India
39500.0,MAHINDRA,KUV 100 K8,5.0,8000.0,Manual,Gasoline,February,2024,1,India
33000.0,MAHINDRA,KUV 100 K8,5.0,33000.0,Manual,Gasoline,February,2024,3,India
30000.0,MAHINDRA,KUV 100 K8,5.0,90000.0,Manual,Gasoline,February,2024,5,India
30000.0,MAHINDRA,KUV 100,5.0,87000.0,Manual,Gasoline,February,2024,6,India
36900.0,MAHINDRA,KUV 100,5.0,53000.0,Manual,Gasoline,February,2024,3,India
33500.0,MAHINDRA,KUV 100 K8,5.0,89000.0,Manual,Gasoline,February,2024,4,India
34000.0,MAHINDRA,SCORPIO SUV,8.0,258000.0,Manual,Diesel,February,2024,11,India
34000.0,MAHINDRA,KUV 100,5.0,76000.0,Manual,Gasoline,February,2024,4,India
35000.0,MAHINDRA,KUV 100,5.0,20600.0,Manual,Gasoline,February,2024,5,India
37500.0,MAHINDRA,KUV 100 K8,5.0,39500.0,Manual,Gasoline,February,2024,3,India
62000.0,MAHINDRA,XUV 300 W8,6.0,5000.0,Manual,Gasoline,February,2024,1,India
32000.0,MAHINDRA,KUV 100,5.0,46000.0,Manual,Gasoline,January,2024,4,India
38000.0,HONDA,CITY,6.0,94000.0,Automatic,Gasoline,November,2023,3,Japan
72000.0,HONDA,CITY,6.0,10000.0,Automatic,Gasoline,November,2023,2,Japan
23000.0,HONDA,CIVIC,5.0,84000.0,Manual,Gasoline,November,2023,25,Japan
95000.0,HONDA,HR-V,7.0,86000.0,Automatic,Gasoline,November,2023,4,Japan
67500.0,HONDA,CITY,6.0,60000.0,Automatic,Gasoline,November,2023,2,Japan
67000.0,HONDA,CIVIC,10.0,93000.0,Automatic,Gasoline,November,2023,8,Japan
31500.0,HONDA,BRIO AMAZE,5.0,88000.0,Manual,Gasoline,November,2023,5,Japan
73000.0,HONDA,CITY,6.0,51000.0,Automatic,Gasoline,November,2023,3,Japan
17600.0,HONDA,CIVIC,9.0,280000.0,Manual,Gasoline,November,2023,28,Japan
71900.0,HONDA,CIVIC,10.0,73000.0,Automatic,Gasoline,December,2023,7,Japan
71900.0,HONDA,CIVIC,10.0,73000.0,Automatic,Gasoline,November,2023,7,Japan
71900.0,HONDA,CIVIC,10.0,73000.0,Automatic,Gasoline,November,2023,7,Japan
71900.0,HONDA,CIVIC,10.0,73000.0,Automatic,Gasoline,November,2023,7,Japan
17600.0,HONDA,CIVIC,9.0,280000.0,Manual,Gasoline,December,2023,28,Japan
23000.0,HONDA,CIVIC,5.0,86000.0,Manual,Gasoline,November,2023,25,Japan
38000.0,HONDA,ACCORD,8.0,330000.0,Manual,Diesel,September,2023,17,Japan
71900.0,HONDA,CIVIC,10.0,73000.0,Automatic,Gasoline,November,2023,7,Japan
71900.0,HONDA,CIVIC,10.0,73000.0,Automatic,Gasoline,November,2023,7,Japan
60000.0,HONDA,HR-V,7.0,100000.0,Manual,Gasoline,December,2022,7,Japan
46000.0,HONDA,CITY,7.0,110000.0,Automatic,Gasoline,February,2024,7,Japan
57000.0,HONDA,CITY,7.0,53000.0,Automatic,Gasoline,February,2024,4,Japan
35000.0,HONDA,CITY,7.0,146000.0,Manual,Gasoline,February,2024,7,Japan
33500.0,HONDA,BRIO,5.0,62000.0,Manual,Gasoline,February,2024,6,Japan
43000.0,HONDA,CITY,7.0,79700.0,Automatic,Gasoline,January,2024,7,Japan
48000.0,HONDA,CITY,7.0,80000.0,Automatic,Gasoline,February,2024,4,Japan
39500.0,HONDA,CITY,7.0,170000.0,Manual,Gasoline,January,2024,7,Japan
33800.0,SKODA,FABIA,5.0,100000.0,Manual,Gasoline,November,2023,4,Czech Republic
44000.0,SKODA,FABIA,4.0,90000.0,Manual,Gasoline,November,2023,4,Czech Republic
63000.0,SKODA,OCTAVIA,8.0,154000.0,Automatic,Gasoline,November,2023,5,Czech Republic
34000.0,SKODA,FABIA,4.0,94000.0,Manual,Gasoline,November,2023,4,Czech Republic
37000.0,SKODA,FABIA,4.0,96000.0,Manual,Gasoline,November,2023,8,Czech Republic
39000.0,SKODA,FABIA,5.0,90000.0,Manual,Gasoline,November,2023,6,Czech Republic
45000.0,SKODA,FABIA,5.0,155000.0,Manual,Gasoline,November,2023,6,Czech Republic
46000.0,SKODA,OCTAVIA,8.0,140000.0,Automatic,Gasoline,November,2023,8,Czech Republic
48500.0,SKODA,FABIA,4.0,63000.0,Manual,Gasoline,November,2023,3,Czech Republic
38000.0,SKODA,FABIA,5.0,106000.0,Manual,Gasoline,November,2023,6,Czech Republic
67000.0,SKODA,OCTAVIA,8.0,103000.0,Automatic,Gasoline,November,2023,5,Czech Republic
34500.0,SKODA,FABIA,4.0,107000.0,Manual,Gasoline,November,2023,6,Czech Republic
74000.0,SKODA,OCTAVIA,7.0,89000.0,Manual,Diesel,November,2023,4,Czech Republic
42000.0,SKODA,OCTAVIA,6.0,120000.0,Automatic,Gasoline,November,2023,9,Czech Republic
42000.0,SKODA,FABIA,5.0,98500.0,Manual,Gasoline,November,2023,4,Czech Republic
63800.0,SKODA,FABIA,4.0,0.0,Manual,Gasoline,November,2023,1,Czech Republic
33800.0,SKODA,FABIA,4.0,100000.0,Manual,Gasoline,November,2023,5,Czech Republic
34800.0,SKODA,FABIA,4.0,90000.0,Manual,Gasoline,November,2023,3,Czech Republic
38500.0,SKODA,FABIA,5.0,139000.0,Manual,Gasoline,November,2023,6,Czech Republic
40800.0,SKODA,FABIA,5.0,90000.0,Manual,Gasoline,December,2023,6,Czech Republic
33800.0,SKODA,FABIA,4.0,100000.0,Manual,Gasoline,December,2023,4,Czech Republic
44000.0,SKODA,OCTAVIA,8.0,140000.0,Automatic,Gasoline,December,2023,7,Czech Republic
42000.0,SKODA,FABIA,6.0,120000.0,Automatic,Gasoline,December,2023,9,Czech Republic
36400.0,SKODA,FABIA,4.0,119000.0,Manual,Gasoline,November,2023,7,Czech Republic
34800.0,SKODA,FABIA,4.0,90000.0,Manual,Gasoline,December,2023,4,Czech Republic
33500.0,SKODA,FABIA,4.0,127000.0,Manual,Gasoline,October,2023,8,Czech Republic
34500.0,SKODA,FABIA,4.0,154000.0,Manual,Gasoline,September,2023,7,Czech Republic
41000.0,SKODA,FABIA,5.0,107000.0,Manual,Gasoline,July,2023,6,Czech Republic
37000.0,SKODA,FABIA,4.0,80000.0,Manual,Gasoline,June,2023,5,Czech Republic
33000.0,SKODA,FABIA,4.0,142000.0,Manual,Gasoline,April,2023,7,Czech Republic
33700.0,SKODA,FABIA,4.0,87000.0,Manual,Gasoline,March,2023,7,Czech Republic
34900.0,SKODA,FABIA,4.0,85000.0,Manual,Gasoline,March,2023,5,Czech Republic
46000.0,SKODA,FABIA,4.0,160000.0,Manual,Gasoline,April,2023,8,Czech Republic
34000.0,SKODA,FABIA,4.0,99000.0,Manual,Gasoline,November,2022,5,Czech Republic
35900.0,SKODA,FABIA,4.0,85000.0,Manual,Gasoline,November,2022,5,Czech Republic
33000.0,SKODA,FABIA,4.0,150000.0,Manual,Gasoline,January,2023,5,Czech Republic
124000.0,SKODA,OCTAVIA,8.0,21000.0,Automatic,Gasoline,February,2024,2,Czech Republic
52000.0,SKODA,OCTAVIA,7.0,157000.0,Automatic,Gasoline,February,2024,8,Czech Republic
67000.0,SKODA,OCTAVIA COMFORT LINE,8.0,103000.0,Automatic,Gasoline,February,2024,6,Czech Republic
67000.0,SKODA,OCTAVIA,8.0,103000.0,Automatic,Gasoline,February,2024,6,Czech Republic
48000.0,SKODA,OCTAVIA,8.0,113000.0,Automatic,Gasoline,February,2024,8,Czech Republic
37000.0,SKODA,OCTAVIA,6.0,295000.0,Automatic,Diesel,February,2024,12,Czech Republic
151420.0,SKODA,SUPERB AMBASSADOR,8.0,60000.0,Automatic,Gasoline,February,2024,3,Czech Republic
89900.0,SKODA,KAROQ XCELLANCE,7.0,91000.0,Automatic,Gasoline,February,2024,5,Czech Republic
128000.0,SKODA,OCTAVIA,8.0,15000.0,Automatic,Gasoline,February,2024,1,Czech Republic
70000.0,SKODA,OCTAVIA,8.0,74000.0,Automatic,Gasoline,February,2024,8,Czech Republic
47000.0,SKODA,OCTAVIA,6.0,160000.0,Automatic,Gasoline,February,2024,7,Czech Republic
50000.0,AUDI,A4,7.0,270000.0,Automatic,Gasoline,November,2023,12,Germany
85000.0,AUDI,Q3,8.0,100000.0,Automatic,Gasoline,November,2023,7,Germany
85000.0,AUDI,Q3,8.0,290000.0,Automatic,Gasoline,November,2023,6,Germany
28000.0,AUDI,A4,7.0,291000.0,Manual,Diesel,November,2023,21,Germany
90000.0,AUDI,A3,6.0,58207.0,Manual,Gasoline,November,2023,5,Germany
40000.0,AUDI,A4,7.0,108000.0,Manual,Gasoline,November,2023,14,Germany
69000.0,AUDI,A3,6.0,95000.0,Manual,Gasoline,November,2023,7,Germany
75000.0,AUDI,Q3,10.0,183000.0,Automatic,Diesel,November,2023,11,Germany
69000.0,AUDI,A3,6.0,99100.0,Manual,Gasoline,November,2023,6,Germany
79000.0,AUDI,A3,6.0,108000.0,Manual,Gasoline,November,2023,5,Germany
70000.0,AUDI,A3,6.0,91300.0,Manual,Gasoline,November,2023,7,Germany
12500.0,AUDI,80,5.0,320000.0,Manual,Gasoline,November,2023,42,Germany
72000.0,AUDI,A3,6.0,108000.0,Manual,Diesel,November,2023,5,Germany
82500.0,AUDI,A4,8.0,150000.0,Automatic,Gasoline,November,2023,7,Germany
52000.0,AUDI,A4,7.0,68000.0,Manual,Gasoline,November,2023,10,Germany
58000.0,AUDI,A4,8.0,128000.0,Manual,Diesel,November,2023,13,Germany
41000.0,AUDI,A4,7.0,170000.0,Manual,Gasoline,November,2023,13,Germany
17800.0,AUDI,A4,7.0,150000.0,Manual,Gasoline,November,2023,25,Germany
52000.0,AUDI,A4,7.0,180000.0,Manual,Gasoline,November,2023,9,Germany
52000.0,AUDI,Q5,13.0,240000.0,Automatic,Gasoline,November,2023,15,Germany
7500.0,AUDI,80,5.0,100000.0,Manual,Diesel,November,2023,44,Germany
45000.0,AUDI,A4,7.0,285000.0,Manual,Gasoline,November,2023,11,Germany
55000.0,AUDI,Q5,13.0,184000.0,Automatic,Gasoline,November,2023,15,Germany
32500.0,AUDI,A6,11.0,260000.0,Automatic,Gasoline,November,2023,15,Germany
62000.0,AUDI,A1,6.0,140000.0,Automatic,Gasoline,November,2023,7,Germany
53000.0,AUDI,A3,5.0,120000.0,Manual,Gasoline,November,2023,9,Germany
46500.0,AUDI,A4,7.0,178000.0,Manual,Gasoline,November,2023,11,Germany
45000.0,AUDI,A4,7.0,185000.0,Manual,Gasoline,November,2023,11,Germany
79999.0,AUDI,A3,6.0,133000.0,Automatic,Gasoline,November,2023,7,Germany
51000.0,AUDI,A4,7.0,182500.0,Manual,Gasoline,November,2023,9,Germany
48000.0,AUDI,A3,5.0,150000.0,Manual,Gasoline,November,2023,10,Germany
94000.0,AUDI,A5,8.0,176000.0,Automatic,Gasoline,November,2023,6,Germany
90000.0,AUDI,A3,6.0,100000.0,Automatic,Diesel,November,2023,5,Germany
39900.0,AUDI,A4,7.0,300000.0,Manual,Gasoline,November,2023,13,Germany
62000.0,AUDI,A3,6.0,180000.0,Manual,Gasoline,November,2023,9,Germany
48000.0,AUDI,A3,8.0,168000.0,Automatic,Diesel,November,2023,17,Germany
38500.0,AUDI,A4,7.0,170000.0,Manual,Gasoline,November,2023,14,Germany
45000.0,AUDI,A4,7.0,200000.0,Automatic,Gasoline,November,2023,10,Germany
23000.0,AUDI,A4,7.0,200000.0,Manual,Gasoline,November,2023,22,Germany
43000.0,AUDI,Q5,13.0,200000.0,Automatic,Gasoline,November,2023,15,Germany
69000.0,AUDI,A3,6.0,100000.0,Manual,Gasoline,November,2023,5,Germany
40000.0,AUDI,A4,7.0,203800.0,Manual,Diesel,November,2023,11,Germany
45000.0,AUDI,A4,7.0,248000.0,Manual,Gasoline,November,2023,13,Germany
88000.0,AUDI,A3,6.0,110000.0,Manual,Gasoline,November,2023,5,Germany
45000.0,AUDI,A4,7.0,136500.0,Manual,Gasoline,November,2023,15,Germany
73000.0,AUDI,A3,6.0,121000.0,Manual,Gasoline,November,2023,5,Germany
56000.0,AUDI,A5,10.0,188000.0,Automatic,Gasoline,November,2023,12,Germany
48500.0,AUDI,A3,6.0,190000.0,Manual,Gasoline,December,2023,10,Germany
72000.0,AUDI,A3,6.0,108000.0,Manual,Diesel,December,2023,5,Germany
31000.0,AUDI,A4,8.0,250000.0,Manual,Gasoline,December,2023,18,Germany
30000.0,AUDI,A3,6.0,258000.0,Manual,Diesel,December,2023,15,Germany
31000.0,AUDI,A4,8.0,250000.0,Manual,Gasoline,December,2023,18,Germany
50000.0,AUDI,A4,7.0,270000.0,Automatic,Gasoline,December,2023,12,Germany
56000.0,AUDI,A3,5.0,169000.0,Automatic,Diesel,November,2023,11,Germany
48000.0,AUDI,A3,5.0,150000.0,Manual,Gasoline,November,2023,10,Germany
52000.0,AUDI,Q5,13.0,181000.0,Automatic,Gasoline,November,2023,14,Germany
55500.0,AUDI,A4,7.0,146000.0,Manual,Gasoline,November,2023,11,Germany
55000.0,AUDI,QUATTRO,8.0,247000.0,Automatic,Diesel,November,2023,12,Germany
33500.0,AUDI,A6,11.0,280000.0,Automatic,Gasoline,November,2023,16,Germany
52000.0,AUDI,Q5,13.0,181000.0,Automatic,Gasoline,December,2023,14,Germany
32000.0,AUDI,A4,7.0,217356.0,Manual,Gasoline,October,2023,15,Germany
36000.0,AUDI,A4,7.0,211000.0,Manual,Gasoline,September,2023,14,Germany
92000.0,AUDI,Q7,16.0,120000.0,Automatic,Diesel,October,2023,13,Germany
36000.0,AUDI,A3,6.0,230000.0,Manual,Gasoline,October,2023,15,Germany
55000.0,AUDI,A3,10.0,208000.0,Manual,Gasoline,October,2023,9,Germany
33000.0,AUDI,A4,7.0,235000.0,Manual,Gasoline,September,2023,15,Germany
86000.0,AUDI,A6,10.0,175000.0,Automatic,Gasoline,September,2023,10,Germany
48000.0,AUDI,A4,7.0,136000.0,Automatic,Gasoline,August,2023,10,Germany
23500.0,AUDI,A4,7.0,300000.0,Manual,Diesel,May,2023,17,Germany
93000.0,AUDI,A3,6.0,65000.0,Automatic,Gasoline,May,2023,4,Germany
80000.0,AUDI,A4,8.0,88000.0,Automatic,Gasoline,May,2023,8,Germany
78000.0,AUDI,A3,6.0,80000.0,Automatic,Gasoline,May,2023,6,Germany
55000.0,AUDI,A6,11.0,334000.0,Manual,Diesel,May,2023,15,Germany
68000.0,AUDI,A3,6.0,157000.0,Manual,Gasoline,July,2023,8,Germany
17000.0,AUDI,A4,7.0,300000.0,Manual,Gasoline,May,2023,23,Germany
79000.0,AUDI,Q3,10.0,168000.0,Automatic,Diesel,June,2023,12,Germany
17000.0,AUDI,A4,7.0,300000.0,Manual,Gasoline,May,2023,23,Germany
65000.0,AUDI,Q5,10.0,190000.0,Manual,Diesel,July,2023,13,Germany
32000.0,AUDI,A4,7.0,220000.0,Manual,Gasoline,August,2023,13,Germany
45000.0,AUDI,A4,7.0,280000.0,Automatic,Gasoline,July,2023,10,Germany
76000.0,AUDI,A3,6.0,69000.0,Manual,Gasoline,May,2023,6,Germany
75000.0,AUDI,Q7,16.0,130000.0,Automatic,Diesel,March,2023,18,Germany
19000.0,AUDI,50,11.0,280000.0,Manual,Diesel,March,2023,15,Germany
91000.0,AUDI,A6,12.0,142000.0,Automatic,Gasoline,March,2023,12,Germany
43800.0,AUDI,A4,7.0,146000.0,Manual,Gasoline,March,2023,11,Germany
20000.0,AUDI,A4,7.0,190000.0,Manual,Gasoline,March,2023,21,Germany
91000.0,AUDI,A4,8.0,80000.0,Automatic,Gasoline,May,2023,6,Germany
52500.0,AUDI,A3,6.0,232000.0,Manual,Gasoline,May,2023,8,Germany
57000.0,AUDI,A4,8.0,200000.0,Automatic,Diesel,March,2023,11,Germany
52000.0,AUDI,A4,7.0,162000.0,Automatic,Gasoline,April,2023,10,Germany
56000.0,AUDI,Q7,16.0,180000.0,Automatic,Diesel,March,2023,16,Germany
4300.0,AUDI,80,7.0,300000.0,Manual,Gasoline,February,2023,25,Germany
58000.0,AUDI,A4,7.0,150000.0,Manual,Gasoline,November,2022,11,Germany
55000.0,AUDI,Q7,16.0,200000.0,Automatic,Diesel,November,2022,15,Germany
87000.0,AUDI,A3,6.0,80000.0,Automatic,Gasoline,November,2022,6,Germany
94000.0,AUDI,A3,6.0,71000.0,Automatic,Gasoline,November,2022,6,Germany
38500.0,AUDI,A4,7.0,200000.0,Manual,Gasoline,November,2022,13,Germany
76500.0,AUDI,A6,10.0,180000.0,Automatic,Gasoline,November,2022,10,Germany
37000.0,AUDI,A6,11.0,227000.0,Automatic,Gasoline,February,2023,13,Germany
38000.0,AUDI,A4,7.0,160000.0,Manual,Gasoline,February,2023,12,Germany
13000.0,AUDI,80,7.0,300000.0,Manual,Gasoline,January,2023,38,Germany
16000.0,AUDI,A4,7.0,350000.0,Manual,Gasoline,December,2022,23,Germany
16000.0,AUDI,A4,7.0,350000.0,Manual,Gasoline,December,2022,23,Germany
32500.0,AUDI,A4,7.0,222000.0,Manual,Gasoline,December,2022,12,Germany
88000.0,AUDI,A4,8.0,140000.0,Automatic,Gasoline,December,2022,7,Germany
20000.0,AUDI,A4,8.0,300000.0,Manual,Gasoline,December,2022,20,Germany
25000.0,AUDI,A4,6.0,250000.0,Manual,Diesel,December,2022,17,Germany
94000.0,AUDI,A3,6.0,71000.0,Automatic,Gasoline,November,2022,7,Germany
79000.0,AUDI,A3,6.0,115000.0,Automatic,Gasoline,November,2022,7,Germany
75000.0,AUDI,A3,6.0,66000.0,Manual,Gasoline,January,2023,6,Germany
58000.0,AUDI,A4,7.0,130000.0,Automatic,Gasoline,January,2023,9,Germany
43000.0,AUDI,A4,7.0,142000.0,Manual,Gasoline,December,2022,14,Germany
128000.0,AUDI,S3,19.0,120000.0,Automatic,Gasoline,February,2024,10,Germany
142000.0,AUDI,A3,8.0,1000.0,Automatic,Hybrid,February,2024,1,Germany
98000.0,AUDI,Q5,10.0,164000.0,Automatic,Diesel,February,2024,10,Germany
185000.0,AUDI,A5 SPORTBACK,8.0,70000.0,Automatic,Gasoline,February,2024,3,Germany
34500.0,AUDI,A6,11.0,203000.0,Automatic,Gasoline,February,2024,16,Germany
82000.0,AUDI,Q2,6.0,76000.0,Automatic,Gasoline,February,2024,6,Germany
87000.0,AUDI,A5 CABRIOLET,11.0,130000.0,Automatic,Gasoline,February,2024,10,Germany
145000.0,AUDI,A3 SPORTBACK,8.0,900.0,Automatic,Hybrid,February,2024,1,Germany
50000.0,AUDI,A4,7.0,175000.0,Manual,Gasoline,February,2024,10,Germany
99900.0,AUDI,Q5 S LINE,9.0,165000.0,Automatic,Diesel,February,2024,9,Germany
88000.0,AUDI,Q3 S LINE,8.0,99000.0,Automatic,Gasoline,February,2024,6,Germany
85000.0,AUDI,Q3,7.0,77000.0,Automatic,Gasoline,February,2024,7,Germany
46500.0,AUDI,A4,8.0,125000.0,Manual,Gasoline,February,2024,10,Germany
37000.0,AUDI,A6,11.0,419000.0,Automatic,Gasoline,February,2024,16,Germany
68500.0,AUDI,Q5,10.0,190000.0,Automatic,Diesel,February,2024,12,Germany
87000.0,AUDI,Q3,8.0,111000.0,Automatic,Gasoline,February,2024,7,Germany
95000.0,AUDI,Q3 S LINE,8.0,100000.0,Automatic,Gasoline,February,2024,7,Germany
350000.0,AUDI,Q5 QUATTRO COUPE S LINE,12.0,17313.0,Automatic,Hybrid,February,2024,2,Germany
225000.0,AUDI,Q3 S LINE,9.0,23000.0,Automatic,Diesel,February,2024,2,Germany
340000.0,AUDI,Q5 SPORTBACK S LINE,17.0,32000.0,Automatic,Gasoline,February,2024,2,Germany
135000.0,AUDI,Q3,9.0,55000.0,Automatic,Gasoline,February,2024,4,Germany
75000.0,AUDI,A4,8.0,150000.0,Automatic,Gasoline,February,2024,7,Germany
54500.0,AUDI,A4,7.0,140000.0,Manual,Gasoline,February,2024,11,Germany
59000.0,AUDI,A3 S LINE,5.0,180000.0,Manual,Gasoline,February,2024,9,Germany
205000.0,AUDI,A5 COUPE KIT RS 5,8.0,36000.0,Automatic,Gasoline,February,2024,4,Germany
107000.0,AUDI,Q2 COMFORT LINE,6.0,53000.0,Automatic,Gasoline,February,2024,5,Germany
50000.0,AUDI,Q5,13.0,290000.0,Automatic,Gasoline,February,2024,14,Germany
46000.0,AUDI,A4 COMFORT,7.0,187000.0,Manual,Gasoline,February,2024,11,Germany
130000.0,AUDI,A5 SPORTBACK S LINE,8.0,90000.0,Automatic,Gasoline,February,2024,4,Germany
37000.0,AUDI,A4,7.0,204000.0,Automatic,Gasoline,February,2024,13,Germany
55000.0,AUDI,A3 SPORTBACK,10.0,150000.0,Manual,Gasoline,February,2024,9,Germany
440000.0,AUDI,RS Q3,29.0,30000.0,Automatic,Gasoline,February,2024,2,Germany
23000.0,AUDI,A4,7.0,600000.0,Manual,Diesel,February,2024,25,Germany
60000.0,AUDI,Q7,16.0,249000.0,Automatic,Diesel,February,2024,18,Germany
47500.0,AUDI,A4,7.0,146000.0,Automatic,Gasoline,February,2024,11,Germany
103000.0,AUDI,Q3,8.0,66000.0,Automatic,Gasoline,February,2024,7,Germany
93000.0,AUDI,Q2,8.0,30000.0,Automatic,Gasoline,February,2024,5,Germany
43500.0,AUDI,A5 SPORTBACK,10.0,200000.0,Automatic,Gasoline,February,2024,14,Germany
188000.0,AUDI,Q3 SPORTBACK,8.0,10000.0,Automatic,Gasoline,February,2024,3,Germany
55000.0,AUDI,A5 SPORTBACK,13.0,185000.0,Automatic,Gasoline,February,2024,14,Germany
120000.0,AUDI,TT S LINE,13.0,36000.0,Automatic,Gasoline,February,2024,7,Germany
33000.0,AUDI,A1,5.0,200000.0,Manual,Gasoline,February,2024,12,Germany
70000.0,AUDI,A3,6.0,200000.0,Automatic,Gasoline,February,2024,9,Germany
